Date,Mortgage_1Y_x,Mortgage_3Y_x,Mortgage_5Y_x,Prime_Rate_x,Mortgage_1Y_y,Mortgage_3Y_y,Mortgage_5Y_y,Prime_Rate_y,Policy_Rate,Policy_Rate_Lag1,Policy_Rate_Lag3,Policy_Rate_Lag12,Prime_Rate_MoM_Change,Prime_Rate_YoY_Change,Mortgage_5Y_Change,Mortgage_5Y_MA3,Mortgage_5Y_MA12,Month,Quarter,Year,Price_Above_MA3,MA3_MA12_Diff,City
2006-11-16,6.0,6.4,6.55,6.6,,,,,,,,,0.0,0.0,0.0,6.55,6.55,11,4,2006,0.0,0.0,Greater Vancouver
2006-11-17,6.0,6.4,6.55,6.6,,,,,,,,,0.0,0.0,0.0,6.55,6.55,11,4,2006,0.0,0.0,Greater Vancouver
2006-11-18,6.0,6.4,6.55,6.6,,,,,,,,,0.0,0.0,0.0,6.55,6.55,11,4,2006,0.0,0.0,Greater Vancouver
2006-11-19,6.0,6.4,6.55,6.6,,,,,,,,,0.0,0.0,0.0,6.55,6.55,11,4,2006,0.0,0.0,Greater Vancouver
2006-11-20,6.0,6.4,6.55,6.6,,,,,,,,,0.0,0.0,0.0,6.55,6.55,11,4,2006,0.0,0.0,Greater Vancouver
2006-11-21,6.0,6.4,6.55,6.6,,,,,,,,,0.0,0.0,0.0,6.55,6.55,11,4,2006,0.0,0.0,Greater Vancouver
2006-11-22,6.0,6.4,6.5,6.55,,,,,,,,,-0.7575757575757569,-0.7575757575757569,-0.04999999999999982,6.533333333333334,6.545833333333333,11,4,2006,-0.0333333333333341,-0.01249999999999929,Greater Vancouver
2006-11-23,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.516666666666666,6.541666666666667,11,4,2006,-0.01666666666666572,-0.025000000000001243,Greater Vancouver
2006-11-24,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.5,6.5375000000000005,11,4,2006,0.0,-0.03750000000000053,Greater Vancouver
2006-11-25,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.5,6.533333333333334,11,4,2006,0.0,-0.0333333333333341,Greater Vancouver
2006-11-26,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.5,6.529166666666666,11,4,2006,0.0,-0.029166666666665897,Greater Vancouver
2006-11-27,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.5,6.5249999999999995,11,4,2006,0.0,-0.024999999999999467,Greater Vancouver
2006-11-28,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.5,6.520833333333333,11,4,2006,0.0,-0.020833333333333037,Greater Vancouver
2006-11-29,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.5,6.516666666666667,11,4,2006,0.0,-0.016666666666666607,Greater Vancouver
2006-11-30,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.5,6.5125,11,4,2006,0.0,-0.012500000000000178,Greater Vancouver
2006-12-01,6.0,6.4,6.5,6.55,6.0,6.338709677419355,6.438709677419355,6.47741935483871,,,,,0.0,-0.7575757575757569,0.0,6.5,6.508333333333333,12,4,2006,0.0,-0.00833333333333286,Greater Vancouver
2006-12-02,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.5,6.504166666666666,12,4,2006,0.0,-0.00416666666666643,Greater Vancouver
2006-12-03,6.0,6.4,6.5,6.55,,,,,,,,,0.0,-0.7575757575757569,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-04,6.0,6.4,6.5,6.55,,,,,,,,,0.0,0.0,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-05,6.0,6.4,6.5,6.55,,,,,,,,,0.0,0.0,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-06,6.0,6.4,6.5,6.5,,,,,,,,,-0.7633587786259555,-0.7633587786259555,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-07,6.0,6.4,6.5,6.5,,,,,,,,,0.0,-0.7633587786259555,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-08,6.0,6.4,6.5,6.5,,,,,,,,,0.0,-0.7633587786259555,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-09,6.0,6.4,6.5,6.5,,,,,,,,,0.0,-0.7633587786259555,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-10,6.0,6.4,6.5,6.5,,,,,,,,,0.0,-0.7633587786259555,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-11,6.0,6.4,6.5,6.5,,,,,,,,,0.0,-0.7633587786259555,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-12,6.0,6.4,6.5,6.5,,,,,,,,,0.0,-0.7633587786259555,0.0,6.5,6.5,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-13,6.0,6.3,6.4,6.45,,,,,,,,,-0.7692307692307665,-1.5267175572518998,-0.09999999999999964,6.466666666666666,6.491666666666667,12,4,2006,-0.06666666666666554,-0.025000000000001243,Greater Vancouver
2006-12-14,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-1.5267175572518998,0.0,6.433333333333334,6.483333333333333,12,4,2006,-0.033333333333333215,-0.04999999999999982,Greater Vancouver
2006-12-15,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-1.5267175572518998,0.0,6.4,6.4750000000000005,12,4,2006,0.0,-0.07500000000000018,Greater Vancouver
2006-12-16,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-1.5267175572518998,0.0,6.4,6.466666666666666,12,4,2006,0.0,-0.06666666666666554,Greater Vancouver
2006-12-17,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-1.5267175572518998,0.0,6.4,6.458333333333333,12,4,2006,0.0,-0.05833333333333268,Greater Vancouver
2006-12-18,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-0.7692307692307665,0.0,6.4,6.45,12,4,2006,0.0,-0.04999999999999982,Greater Vancouver
2006-12-19,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-0.7692307692307665,0.0,6.4,6.441666666666666,12,4,2006,0.0,-0.041666666666666075,Greater Vancouver
2006-12-20,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-0.7692307692307665,0.0,6.4,6.433333333333334,12,4,2006,0.0,-0.033333333333333215,Greater Vancouver
2006-12-21,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-0.7692307692307665,0.0,6.4,6.425,12,4,2006,0.0,-0.024999999999999467,Greater Vancouver
2006-12-22,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-0.7692307692307665,0.0,6.4,6.416666666666667,12,4,2006,0.0,-0.016666666666666607,Greater Vancouver
2006-12-23,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-0.7692307692307665,0.0,6.4,6.408333333333334,12,4,2006,0.0,-0.008333333333333748,Greater Vancouver
2006-12-24,6.0,6.3,6.4,6.45,,,,,,,,,0.0,-0.7692307692307665,0.0,6.4,6.4,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-25,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-26,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-27,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-28,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-29,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-30,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,12,4,2006,0.0,0.0,Greater Vancouver
2006-12-31,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,12,4,2006,0.0,0.0,Greater Vancouver
2007-01-01,6.0,6.3,6.4,6.45,6.0,6.396774193548388,6.496774193548387,6.546774193548388,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-02,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-03,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-04,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-05,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-06,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-07,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-08,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-09,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-10,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-11,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-12,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-13,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-14,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-15,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-16,6.0,6.3,6.4,6.45,,,,,,,,,0.0,0.0,0.0,6.4,6.4,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-17,6.0,6.5,6.6,6.65,,,,,,,,,3.100775193798455,3.100775193798455,0.1999999999999993,6.466666666666666,6.416666666666667,1,1,2007,0.13333333333333375,0.049999999999998934,Greater Vancouver
2007-01-18,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.533333333333334,6.433333333333333,1,1,2007,0.06666666666666554,0.10000000000000142,Greater Vancouver
2007-01-19,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.45,1,1,2007,0.0,0.14999999999999947,Greater Vancouver
2007-01-20,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.466666666666666,1,1,2007,0.0,0.13333333333333375,Greater Vancouver
2007-01-21,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.483333333333334,1,1,2007,0.0,0.11666666666666536,Greater Vancouver
2007-01-22,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.5,1,1,2007,0.0,0.09999999999999964,Greater Vancouver
2007-01-23,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.516666666666666,1,1,2007,0.0,0.08333333333333393,Greater Vancouver
2007-01-24,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.533333333333334,1,1,2007,0.0,0.06666666666666554,Greater Vancouver
2007-01-25,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.55,1,1,2007,0.0,0.04999999999999982,Greater Vancouver
2007-01-26,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.5666666666666655,1,1,2007,0.0,0.0333333333333341,Greater Vancouver
2007-01-27,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.583333333333333,1,1,2007,0.0,0.016666666666666607,Greater Vancouver
2007-01-28,6.0,6.5,6.6,6.65,,,,,,,,,0.0,3.100775193798455,0.0,6.6,6.6,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-29,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-30,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,1,1,2007,0.0,0.0,Greater Vancouver
2007-01-31,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,1,1,2007,0.0,0.0,Greater Vancouver
2007-02-01,6.0,6.5,6.6,6.65,6.0,6.5,6.6,6.65,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-02,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-03,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-04,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-05,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-06,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-07,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-08,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-09,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-10,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-11,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-12,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-13,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-14,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-15,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-16,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-17,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-18,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-19,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-20,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-21,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-22,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-23,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-24,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-25,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-26,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-27,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-02-28,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,2,1,2007,0.0,0.0,Greater Vancouver
2007-03-01,6.0,6.5,6.6,6.65,6.0,6.419354838709677,6.519354838709678,6.520967741935484,,,,,0.0,0.0,0.0,6.6,6.6,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-02,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-03,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-04,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-05,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-06,6.0,6.5,6.6,6.65,,,,,,,,,0.0,0.0,0.0,6.6,6.6,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-07,6.0,6.4,6.5,6.49,,,,,,,,,-2.4060150375939893,-2.4060150375939893,-0.09999999999999964,6.566666666666666,6.591666666666666,3,1,2007,-0.06666666666666643,-0.024999999999999467,Greater Vancouver
2007-03-08,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.533333333333334,6.583333333333333,3,1,2007,-0.0333333333333341,-0.049999999999998934,Greater Vancouver
2007-03-09,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.574999999999999,3,1,2007,0.0,-0.07499999999999929,Greater Vancouver
2007-03-10,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.566666666666666,3,1,2007,0.0,-0.06666666666666643,Greater Vancouver
2007-03-11,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.558333333333333,3,1,2007,0.0,-0.05833333333333268,Greater Vancouver
2007-03-12,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.55,3,1,2007,0.0,-0.04999999999999982,Greater Vancouver
2007-03-13,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.541666666666667,3,1,2007,0.0,-0.04166666666666696,Greater Vancouver
2007-03-14,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.533333333333332,3,1,2007,0.0,-0.03333333333333233,Greater Vancouver
2007-03-15,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.5249999999999995,3,1,2007,0.0,-0.024999999999999467,Greater Vancouver
2007-03-16,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.516666666666667,3,1,2007,0.0,-0.016666666666666607,Greater Vancouver
2007-03-17,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.508333333333333,3,1,2007,0.0,-0.00833333333333286,Greater Vancouver
2007-03-18,6.0,6.4,6.5,6.49,,,,,,,,,0.0,-2.4060150375939893,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-19,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-20,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-21,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-22,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-23,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-24,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-25,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-26,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-27,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-28,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-29,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-30,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-03-31,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,3,1,2007,0.0,0.0,Greater Vancouver
2007-04-01,6.0,6.4,6.5,6.49,6.0,6.533333333333333,6.633333333333334,6.578333333333333,,,,,0.0,0.0,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-02,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-03,6.0,6.4,6.5,6.49,,,,,,,,,0.0,0.0,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-04,6.0,6.4,6.5,6.44,,,,,,,,,-0.7704160246533087,-0.7704160246533087,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-05,6.0,6.4,6.5,6.44,,,,,,,,,0.0,-0.7704160246533087,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-06,6.0,6.4,6.5,6.44,,,,,,,,,0.0,-0.7704160246533087,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-07,6.0,6.4,6.5,6.44,,,,,,,,,0.0,-0.7704160246533087,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-08,6.0,6.4,6.5,6.44,,,,,,,,,0.0,-0.7704160246533087,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-09,6.0,6.4,6.5,6.44,,,,,,,,,0.0,-0.7704160246533087,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-10,6.0,6.4,6.5,6.44,,,,,,,,,0.0,-0.7704160246533087,0.0,6.5,6.5,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-11,6.0,6.6,6.7,6.64,,,,,,,,,3.105590062111796,2.311248073959926,0.20000000000000018,6.566666666666666,6.516666666666667,4,2,2007,0.13333333333333375,0.04999999999999982,Greater Vancouver
2007-04-12,6.0,6.6,6.7,6.64,,,,,,,,,0.0,2.311248073959926,0.0,6.633333333333333,6.533333333333334,4,2,2007,0.06666666666666732,0.09999999999999876,Greater Vancouver
2007-04-13,6.0,6.6,6.7,6.64,,,,,,,,,0.0,2.311248073959926,0.0,6.7,6.550000000000001,4,2,2007,0.0,0.14999999999999947,Greater Vancouver
2007-04-14,6.0,6.6,6.7,6.64,,,,,,,,,0.0,2.311248073959926,0.0,6.7,6.566666666666666,4,2,2007,0.0,0.13333333333333375,Greater Vancouver
2007-04-15,6.0,6.6,6.7,6.64,,,,,,,,,0.0,2.311248073959926,0.0,6.7,6.583333333333333,4,2,2007,0.0,0.11666666666666714,Greater Vancouver
2007-04-16,6.0,6.6,6.7,6.64,,,,,,,,,0.0,3.105590062111796,0.0,6.7,6.6000000000000005,4,2,2007,0.0,0.09999999999999964,Greater Vancouver
2007-04-17,6.0,6.6,6.7,6.64,,,,,,,,,0.0,3.105590062111796,0.0,6.7,6.616666666666667,4,2,2007,0.0,0.08333333333333304,Greater Vancouver
2007-04-18,6.0,6.6,6.7,6.64,,,,,,,,,0.0,3.105590062111796,0.0,6.7,6.633333333333334,4,2,2007,0.0,0.06666666666666643,Greater Vancouver
2007-04-19,6.0,6.6,6.7,6.64,,,,,,,,,0.0,3.105590062111796,0.0,6.7,6.6499999999999995,4,2,2007,0.0,0.05000000000000071,Greater Vancouver
2007-04-20,6.0,6.6,6.7,6.64,,,,,,,,,0.0,3.105590062111796,0.0,6.7,6.666666666666667,4,2,2007,0.0,0.033333333333333215,Greater Vancouver
2007-04-21,6.0,6.6,6.7,6.64,,,,,,,,,0.0,3.105590062111796,0.0,6.7,6.683333333333334,4,2,2007,0.0,0.016666666666666607,Greater Vancouver
2007-04-22,6.0,6.6,6.7,6.64,,,,,,,,,0.0,3.105590062111796,0.0,6.7,6.7,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-23,6.0,6.6,6.7,6.64,,,,,,,,,0.0,0.0,0.0,6.7,6.7,4,2,2007,0.0,0.0,Greater Vancouver
2007-04-24,6.0,6.6,6.7,6.64,,,,,,,,,0.0,0.0,0.0,6.7,6.7,4,2,2007,0.0,0.0,Greater Vancouver
